Title,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,PDB EXPDTA PH,Standard Value
CHEMBL3946723,-10.558,-0.302,-0.987,-2.318,-10.574,-4.241,-0.476,-1.597,-60.232,-10.622,0.513,-0.168,-113.487,-70.854,,1000.0
CHEMBL3946796,-10.082,-0.306,-0.98,-2.242,-10.082,-3.771,-0.543,-2.428,-55.032,-9.025,0.772,-0.006,-97.695,-64.057,,2.0
CHEMBL3946848,-10.036,-0.304,-0.975,-2.232,-10.111,-3.454,0.0,-3.302,-58.918,-6.438,0.591,-0.034,-100.411,-65.357,,10.0
CHEMBL3947045,-7.239,-0.268,-0.804,-1.685,-7.239,-3.746,-0.279,-1.62,-43.833,-0.9,0.732,0.0,-61.517,-44.732,,1050.0
CHEMBL3947085,-6.668,-0.278,-0.801,-1.596,-6.668,-2.465,0.0,-2.308,-43.624,-2.417,0.649,0.0,-56.996,-46.04,,312.0
CHEMBL3947203,-10.834,-0.285,-0.958,-2.336,-10.86,-4.569,-0.196,-1.791,-66.427,-9.942,0.513,-0.004,-108.89,-76.369,,1000.0
CHEMBL3947284,-7.255,-0.186,-0.631,-1.556,-8.501,-4.025,-0.2,-0.755,-54.117,-7.956,0.475,-0.097,-99.535,-62.073,,22.1
CHEMBL3947585,-10.289,-0.303,-0.98,-2.273,-10.381,-3.31,-0.302,-3.069,-59.152,-8.381,0.523,-0.008,-105.418,-67.534,,8.1
CHEMBL3947682,-10.075,-0.315,-1.0,-2.256,-10.075,-3.761,-0.569,-2.617,-56.319,-7.706,0.844,0.0,-92.658,-64.025,,5.5
CHEMBL3947754,-10.038,-0.295,-0.956,-2.218,-10.038,-3.827,-0.172,-2.332,-59.608,-7.544,0.439,-0.034,-95.975,-67.152,,3.6
CHEMBL3947755,-10.205,-0.329,-1.034,-2.302,-10.205,-3.771,-0.082,-3.47,-54.879,-5.739,0.77,-0.048,-93.726,-60.617,,2.6
CHEMBL3948096,-10.275,-0.278,-0.925,-2.228,-10.389,-4.058,-0.511,-1.536,-56.902,-12.271,0.489,-0.087,-117.562,-69.174,,1000.0
CHEMBL3948235,-9.124,-0.247,-0.822,-1.979,-9.143,-4.072,-0.289,-1.648,-54.968,-6.472,0.585,0.0,-88.287,-61.44,,1000.0
CHEMBL3948538,-10.82,-0.349,-1.096,-2.44,-10.899,-3.459,-0.513,-3.46,-55.672,-9.587,0.767,-0.012,-105.149,-65.259,,2.6
CHEMBL3948588,-9.334,-0.246,-0.826,-2.013,-9.357,-4.333,-0.488,-0.34,-57.714,-11.906,0.544,-0.07,-103.945,-69.619,,1000.0
CHEMBL3948840,-9.97,-0.312,-0.989,-2.232,-9.97,-3.976,-0.171,-2.515,-57.397,-6.239,0.498,0.0,-91.741,-63.636,,7.8
CHEMBL3948919,-10.469,-0.317,-1.018,-2.328,-10.606,-3.891,-0.199,-2.816,-55.901,-9.676,0.547,0.0,-103.278,-65.577,,9.0
CHEMBL3948951,-8.206,-0.216,-0.726,-1.77,-8.275,-4.385,-0.259,-0.215,-57.549,-6.229,0.54,-0.144,-83.229,-63.777,,1000.0
CHEMBL3949060,-6.344,-0.181,-0.593,-1.393,-6.352,-2.152,-0.309,-1.084,-47.208,-7.297,0.689,-0.042,-70.756,-54.505,,4.8
CHEMBL3949312,-9.869,-0.267,-0.889,-2.14,-9.889,-4.375,-0.32,-1.571,-61.107,-7.691,0.585,0.0,-103.927,-68.798,,1000.0
CHEMBL3949384,-9.732,-0.295,-0.946,-2.164,-9.733,-3.751,-0.32,-2.104,-55.099,-9.37,0.602,0.0,-100.719,-64.468,,100.0
CHEMBL3949446,-9.886,-0.33,-1.024,-2.246,-9.886,-4.276,-0.249,-2.172,-56.685,-6.385,0.603,0.0,-101.886,-63.07,,1000.0
CHEMBL3949459,-6.2,-0.172,-0.569,-1.353,-6.2,-2.193,-0.066,-1.167,-52.035,-6.4,0.843,-0.055,-73.656,-58.435,,6.7
CHEMBL3949661,-10.009,-0.25,-0.856,-2.135,-10.011,-4.34,-0.312,-1.578,-59.952,-7.46,0.336,0.0,-103.512,-67.412,,100.0
CHEMBL3949690,-10.332,-0.323,-1.025,-2.314,-10.437,-3.396,-0.167,-3.476,-61.099,-6.649,0.655,0.0,-105.715,-67.749,,4.7
CHEMBL3949920,-10.346,-0.357,-1.096,-2.369,-10.441,-3.903,-0.32,-2.528,-52.238,-10.022,0.462,-0.036,-104.088,-62.26,,244.0
CHEMBL3950081,-9.731,-0.374,-1.109,-2.285,-9.74,-4.097,-0.516,-2.477,-49.322,-6.37,0.772,0.0,-81.253,-55.692,,199.0
CHEMBL3950330,-10.213,-0.309,-0.993,-2.271,-10.3,-3.325,-0.22,-3.261,-57.889,-7.846,0.59,-0.012,-101.264,-65.735,,4.9
CHEMBL3950362,-10.032,-0.287,-0.938,-2.202,-10.032,-4.315,-0.206,-1.578,-61.714,-9.534,0.587,-0.004,-111.191,-71.249,,1000.0
CHEMBL3950375,-9.485,-0.256,-0.854,-2.057,-9.485,-3.767,-0.32,-1.717,-58.487,-8.848,0.57,0.0,-100.477,-67.336,,100.0
CHEMBL3950439,-8.974,-0.264,-0.855,-1.983,-8.975,-3.801,-0.087,-1.938,-58.442,-5.482,0.595,0.0,-93.976,-63.924,,1000.0
CHEMBL3950483,-10.59,-0.286,-0.954,-2.297,-10.704,-3.966,-0.475,-1.758,-59.552,-12.849,0.487,-0.086,-121.471,-72.4,,100.0
CHEMBL3950656,-10.989,-0.366,-1.138,-2.497,-10.989,-4.209,-0.077,-2.308,-51.889,-15.224,0.485,-0.001,-121.916,-67.113,,2.0
CHEMBL3950976,-8.812,-0.326,-0.979,-2.051,-8.813,-3.563,-0.545,-1.994,-48.314,-6.428,0.669,0.0,-78.177,-54.742,,2221.0
CHEMBL3951041,-9.925,-0.268,-0.894,-2.152,-9.925,-4.22,-0.32,-1.646,-61.81,-7.083,0.529,-0.115,-106.297,-68.893,,100.0
CHEMBL3951115,-7.336,-0.237,-0.743,-1.655,-7.336,-3.206,-0.259,-1.808,-42.5,-3.225,0.58,-0.034,-67.689,-45.725,,1000.0
CHEMBL3951199,-10.451,-0.327,-1.037,-2.34,-10.53,-3.427,-0.143,-3.365,-56.142,-10.037,0.723,-0.006,-102.88,-66.179,,5.3
CHEMBL3951256,-9.702,-0.277,-0.907,-2.13,-9.702,-3.866,-0.279,-1.985,-59.678,-7.537,0.543,0.0,-105.303,-67.216,,100.0
CHEMBL3951282,-10.193,-0.291,-0.953,-2.238,-10.206,-4.306,-0.551,-1.721,-54.914,-10.072,0.629,0.0,-104.974,-64.987,,100.0
CHEMBL3951493,-8.161,-0.185,-0.655,-1.706,-8.161,-4.416,0.0,-0.128,-60.151,-5.764,0.322,-0.068,-88.988,-65.914,,1000.0
CHEMBL3951560,-10.108,-0.281,-0.927,-2.205,-10.108,-4.222,-0.288,-1.882,-60.831,-7.945,0.517,0.0,-104.793,-68.776,,100.0
