Title,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy
CHEMBL3897856,-9.896,-0.319,-1.003,-2.232,-9.896,-4.194,-0.295,-2.104,-55.423,-7.315,0.565,0,-98.819,-62.737
CHEMBL3975182,-9.893,-0.283,-0.925,-2.172,-9.893,-4.357,-0.292,-1.64,-58.206,-7.981,0.504,-0.002,-102.769,-66.187
CHEMBL3969785,-9.893,-0.26,-0.875,-2.133,-9.893,-3.998,-0.318,-1.858,-57.526,-8.129,0.471,-0.095,-97.931,-65.655
CHEMBL3601081,-9.893,-0.309,-0.981,-2.215,-9.898,-4.049,-0.456,-1.782,-48.807,-11.742,0.59,0,-93.6,-60.549
CHEMBL4107792,-9.892,-0.254,-0.86,-2.121,-9.892,-3.236,-0.205,-2.411,-61.938,-10.3,0.666,-0.064,-106.055,-72.239
CHEMBL3941016,-9.892,-0.26,-0.875,-2.133,-9.892,-4.393,-0.226,-1.517,-63.222,-6.398,0.366,-0.002,-113.848,-69.62
CHEMBL3634382,-9.891,-0.341,-1.048,-2.265,-9.891,-3.422,-0.507,-2.148,-40.907,-14.969,0.6,-0.125,-86.369,-55.876
CHEMBL3634382,-9.891,-0.341,-1.048,-2.265,-9.891,-3.422,-0.507,-2.148,-40.907,-14.969,0.6,-0.125,-86.369,-55.876
CHEMBL3892596,-9.89,-0.275,-0.907,-2.158,-9.89,-4.496,-0.216,-1.493,-64.019,-6.292,0.487,-0.028,-109.811,-70.311
CHEMBL3970825,-9.89,-0.3,-0.961,-2.199,-9.89,-4.038,-0.123,-2.533,-57.398,-5.262,0.5,-0.037,-91.069,-62.661
CHEMBL3894435,-9.89,-0.319,-1.002,-2.23,-9.891,-4.528,-0.25,-2.142,-57.911,-4.417,0.587,0,-97.998,-62.329
CHEMBL3940314,-9.889,-0.275,-0.907,-2.158,-9.9,-4.365,-0.271,-1.52,-60.546,-8.612,0.575,0,-109.972,-69.158
CHEMBL4115149,-9.889,-0.291,-0.942,-2.185,-9.89,-3.415,-0.099,-2.424,-56.907,-12.286,0.736,0,-102.454,-69.193
CHEMBL4115149,-9.889,-0.291,-0.942,-2.185,-9.89,-3.415,-0.099,-2.424,-56.907,-12.286,0.736,0,-102.454,-69.193
CHEMBL3985685,-9.889,-0.291,-0.942,-2.185,-9.889,-4.487,-0.298,-1.846,-59.951,-5.357,0.59,-0.047,-103.251,-65.309
CHEMBL3952231,-9.888,-0.3,-0.961,-2.199,-9.889,-4.217,-0.291,-2.034,-55.551,-6.266,0.482,-0.112,-98.853,-61.817
CHEMBL3949446,-9.886,-0.33,-1.024,-2.246,-9.886,-4.276,-0.249,-2.172,-56.685,-6.385,0.603,0,-101.886,-63.07
CHEMBL3949446,-9.886,-0.33,-1.024,-2.246,-9.886,-4.276,-0.249,-2.172,-56.685,-6.385,0.603,0,-101.886,-63.07
CHEMBL4107519,-9.886,-0.267,-0.89,-2.144,-10.499,-3.965,-0.482,-1.585,-46.237,-17.225,0.453,-0.025,-102.308,-63.462
CHEMBL3926706,-9.886,-0.275,-0.907,-2.157,-9.886,-4.086,-0.135,-2.3,-61.22,-6.078,0.689,-0.081,-97.138,-67.298
CHEMBL4109973,-9.885,-0.291,-0.942,-2.184,-9.886,-3.608,-0.327,-2.462,-55.939,-9.555,0.742,0,-96.516,-65.494
CHEMBL4109973,-9.885,-0.291,-0.942,-2.184,-9.886,-3.608,-0.327,-2.462,-55.939,-9.555,0.742,0,-96.516,-65.494
CHEMBL4466092,-9.885,-0.33,-1.024,-2.246,-10.063,-4.594,-0.332,-2.069,-55.343,-5.14,0.47,0,-95.516,-60.483
CHEMBL4112434,-9.885,-0.291,-0.942,-2.184,-9.885,-3.206,-0.16,-3.194,-52.942,-9.118,0.736,-0.046,-85.52,-62.06
CHEMBL4112434,-9.885,-0.291,-0.942,-2.184,-9.885,-3.206,-0.16,-3.194,-52.942,-9.118,0.736,-0.046,-85.52,-62.06
CHEMBL3962169,-9.885,-0.319,-1.002,-2.229,-9.885,-3.897,-0.314,-2.328,-55.106,-7.638,0.567,-0.012,-98.572,-62.743
CHEMBL4466517,-9.885,-0.329,-1.024,-2.246,-9.885,-4.383,-0.616,-2.092,-49.002,-6.203,0.587,0,-86.227,-55.204
CHEMBL4466517,-9.885,-0.329,-1.024,-2.246,-9.885,-4.383,-0.616,-2.092,-49.002,-6.203,0.587,0,-86.227,-55.204
CHEMBL4466517,-9.885,-0.329,-1.024,-2.246,-9.885,-4.383,-0.616,-2.092,-49.002,-6.203,0.587,0,-86.227,-55.204
CHEMBL4112547,-9.884,-0.282,-0.924,-2.17,-9.964,-3.234,-0.175,-3.152,-56.835,-8.828,0.8,-0.036,-103.566,-65.663
CHEMBL4112222,-9.882,-0.282,-0.924,-2.169,-9.882,-3.755,0,-2.784,-64.892,-4.835,0.651,-0.024,-103.487,-69.727
CHEMBL3909042,-9.882,-0.291,-0.942,-2.183,-9.886,-4.193,-0.371,-1.822,-58.683,-8.297,0.678,0,-104.794,-66.979
CHEMBL3890904,-9.881,-0.329,-1.023,-2.245,-9.881,-4.203,-0.313,-2.445,-57.968,-4.254,0.617,0,-96.888,-62.223
CHEMBL4106730,-9.881,-0.26,-0.874,-2.131,-9.881,-4.134,-0.281,-1.068,-49.859,-15.585,0.432,0,-84.907,-65.444
CHEMBL4107673,-9.88,-0.341,-1.047,-2.262,-9.96,-3.211,-0.482,-3.415,-51.056,-8.487,0.983,-0.009,-92.274,-59.543
CHEMBL4114134,-9.879,-0.341,-1.047,-2.262,-9.936,-3.957,-0.317,-2.212,-50.034,-10.146,0.619,-0.046,-96.178,-60.18
CHEMBL4115463,-9.879,-0.274,-0.906,-2.155,-11.084,-3.977,-0.369,-2.961,-61.225,-9.741,0.767,-0.022,-110.099,-70.966
CHEMBL3916358,-9.878,-0.329,-1.023,-2.244,-9.993,-2.959,-0.229,-3.634,-55.236,-8.304,0.837,0,-98.632,-63.54
CHEMBL3941016,-9.878,-0.26,-0.874,-2.13,-9.878,-3.602,-0.608,-1.692,-54.726,-10.712,0.366,0,-99.246,-65.438
CHEMBL3977557,-9.877,-0.299,-0.96,-2.197,-9.877,-4.056,-0.16,-2.447,-55.797,-7.42,0.689,0,-97.97,-63.217
CHEMBL4112188,-9.876,-0.353,-1.071,-2.28,-9.888,-3.465,-0.32,-2.541,-49.766,-11.062,0.611,-0.026,-103.223,-60.828
CHEMBL3934570,-9.876,-0.274,-0.906,-2.155,-9.876,-4.267,-0.338,-1.666,-55.483,-9.59,0.608,0,-103.37,-65.073
CHEMBL4112383,-9.874,-0.247,-0.844,-2.106,-9.879,-4.345,-0.177,-0.384,-62.536,-14.718,0.449,-0.087,-112.346,-77.254
CHEMBL4109605,-9.873,-0.282,-0.923,-2.167,-9.877,-3.767,-0.342,-1.966,-55.566,-9.624,0.423,-0.003,-99.758,-65.19
CHEMBL3909398,-9.871,-0.247,-0.844,-2.105,-9.871,-3.767,-0.608,-1.667,-54.822,-9.736,0.407,-0.034,-97.988,-64.558
CHEMBL4113046,-9.871,-0.299,-0.959,-2.195,-9.876,-3.968,-0.32,-2.017,-50.889,-9.322,0.372,0,-86.411,-60.211
CHEMBL4110364,-9.871,-0.282,-0.923,-2.167,-10.241,-3.674,0,-1.56,-52.954,-18.165,0.423,-0.057,-110.537,-71.119
CHEMBL3949312,-9.869,-0.267,-0.889,-2.14,-9.889,-4.375,-0.32,-1.571,-61.107,-7.691,0.585,0,-103.927,-68.798
CHEMBL3897604,-9.869,-0.253,-0.858,-2.116,-9.894,-4.494,-0.298,-1.528,-63.689,-6.102,0.525,0,-107.286,-69.791
CHEMBL4112444,-9.866,-0.253,-0.858,-2.116,-10.008,-3.59,-0.243,-2.183,-61.193,-8.123,0.507,-0.221,-100.914,-69.315
CHEMBL4111880,-9.866,-0.329,-1.022,-2.242,-9.976,-3.57,-0.207,-2.833,-57.273,-6.74,0.6,-0.091,-97.442,-64.013
CHEMBL3900741,-9.866,-0.29,-0.94,-2.18,-9.941,-2.934,-0.524,-2.487,-55.225,-12.085,0.579,0,-104.855,-67.31
CHEMBL4108414,-9.865,-0.365,-1.096,-2.296,-9.89,-2.879,-0.32,-2.937,-47.912,-12.495,0.546,-0.031,-99.373,-60.406
CHEMBL3972812,-9.865,-0.29,-0.94,-2.179,-9.879,-4.435,-0.291,-1.746,-58.822,-7.355,0.636,0,-104.966,-66.177
CHEMBL3957868,-9.864,-0.29,-0.94,-2.179,-9.865,-4.211,-0.32,-1.81,-56.883,-7.697,0.475,0,-101.202,-64.58
CHEMBL3933884,-9.863,-0.34,-1.045,-2.258,-9.863,-3.806,-0.716,-1.756,-56.201,-9.707,0.682,0,-102.425,-65.908
CHEMBL3904732,-9.861,-0.352,-1.069,-2.276,-10.24,-4.269,-0.57,-1.556,-40.532,-17.1,0.747,0,-95.985,-57.632
CHEMBL3962404,-9.861,-0.247,-0.843,-2.103,-10.672,-4.146,-0.292,-1.384,-63.92,-13.253,0.388,-0.054,-127.657,-77.173
CHEMBL3907661,-9.861,-0.318,-0.999,-2.224,-10.138,-3.647,-0.2,-3.015,-57.887,-6.606,0.609,0,-98.054,-64.493
CHEMBL3972693,-9.859,-0.259,-0.872,-2.126,-9.881,-4.207,-0.32,-1.536,-60.199,-8.372,0.548,-0.1,-108.127,-68.571
CHEMBL3951560,-9.858,-0.274,-0.904,-2.151,-9.858,-4.068,-0.32,-1.852,-57.495,-8.395,0.517,0,-103.06,-65.89
CHEMBL4109386,-9.858,-0.274,-0.904,-2.151,-9.858,-4.068,-0.32,-1.852,-57.495,-8.395,0.517,0,-103.06,-65.89
CHEMBL3969956,-9.858,-0.266,-0.888,-2.138,-9.887,-4.345,-0.217,-1.564,-60.682,-8.748,0.585,0,-109.223,-69.429
CHEMBL4114108,-9.856,-0.299,-0.958,-2.192,-9.939,-3.229,-0.518,-2.502,-57.195,-9.477,0.68,-0.089,-101.309,-66.672
CHEMBL4110098,-9.854,-0.299,-0.958,-2.192,-9.854,-3.464,-0.459,-2.4,-54.822,-11.753,0.972,0,-100.831,-66.575
CHEMBL4110098,-9.854,-0.299,-0.958,-2.192,-9.854,-3.464,-0.459,-2.4,-54.822,-11.753,0.972,0,-100.831,-66.575
CHEMBL3590479,-9.852,-0.34,-1.044,-2.256,-9.852,-3.087,-0.282,-2.663,-45.952,-13.485,0.598,-0.098,-92.412,-59.437
CHEMBL3590479,-9.852,-0.34,-1.044,-2.256,-9.852,-3.087,-0.282,-2.663,-45.952,-13.485,0.598,-0.098,-92.412,-59.437
CHEMBL3590479,-9.852,-0.34,-1.044,-2.256,-9.852,-3.087,-0.282,-2.663,-45.952,-13.485,0.598,-0.098,-92.412,-59.437
CHEMBL4111627,-9.851,-0.266,-0.887,-2.137,-9.851,-3.528,-0.048,-2.866,-65.463,-4.641,0.618,-0.058,-101.622,-70.105
CHEMBL4531013,-9.851,-0.318,-0.998,-2.222,-9.857,-4.21,-0.47,-1.99,-48.767,-7.964,0.446,0,-86.558,-56.731
CHEMBL3622526,-9.849,-0.328,-1.02,-2.238,-9.866,-3.9,-0.344,-2.284,-57.107,-5.875,0.436,-0.039,-90.817,-62.982
CHEMBL3622526,-9.849,-0.328,-1.02,-2.238,-9.866,-3.9,-0.344,-2.284,-57.107,-5.875,0.436,-0.039,-90.817,-62.982
CHEMBL4107284,-9.849,-0.281,-0.92,-2.162,-9.849,-3.526,-0.317,-2.875,-55.754,-6.901,0.692,0,-90.465,-62.655
CHEMBL4107284,-9.849,-0.281,-0.92,-2.162,-9.849,-3.526,-0.317,-2.875,-55.754,-6.901,0.692,0,-90.465,-62.655
CHEMBL4107284,-9.849,-0.281,-0.92,-2.162,-9.849,-3.526,-0.317,-2.875,-55.754,-6.901,0.692,0,-90.465,-62.655
CHEMBL3601083,-9.848,-0.328,-1.02,-2.238,-9.866,-3.587,-0.443,-2.069,-43.941,-13.477,0.452,0,-90.854,-57.418
CHEMBL3889839,-9.847,-0.365,-1.094,-2.292,-9.847,-4.068,-0.456,-2.276,-52.494,-7.171,0.653,0,-89.433,-59.664
CHEMBL3622515,-9.846,-0.29,-0.938,-2.175,-9.846,-4.017,-0.304,-1.671,-47.115,-12.758,0.418,-0.004,-86.066,-59.873
CHEMBL3622515,-9.846,-0.29,-0.938,-2.175,-9.846,-4.017,-0.304,-1.671,-47.115,-12.758,0.418,-0.004,-86.066,-59.873
CHEMBL3945694,-9.846,-0.259,-0.871,-2.123,-9.96,-3.417,-0.355,-2.387,-48.507,-11.587,0.463,-0.1,-68.807,-60.094
CHEMBL4108981,-9.846,-0.318,-0.998,-2.22,-9.857,-3.27,-0.32,-1.863,-51.994,-15.242,0.517,-0.034,-109.158,-67.236
CHEMBL4108994,-9.845,-0.298,-0.957,-2.189,-9.87,-3.345,-0.515,-2.471,-56.772,-9.613,0.745,-0.003,-100.153,-66.385
CHEMBL4111218,-9.843,-0.252,-0.856,-2.111,-9.844,-3.291,-0.456,-2.187,-58.85,-10.328,0.652,-0.07,-103.186,-69.179
CHEMBL4108358,-9.843,-0.328,-1.019,-2.236,-9.938,-3.805,-0.24,-2.2,-50.763,-10.327,0.434,-0.04,-102.811,-61.09
CHEMBL4108358,-9.843,-0.328,-1.019,-2.236,-9.938,-3.805,-0.24,-2.2,-50.763,-10.327,0.434,-0.04,-102.811,-61.09
CHEMBL3946114,-9.841,-0.317,-0.997,-2.219,-9.841,-3.604,-0.084,-2.54,-59.122,-8.508,0.717,-0.098,-99.856,-67.63
CHEMBL3982232,-9.841,-0.339,-1.043,-2.253,-9.841,-4.041,-0.433,-1.97,-51.272,-9.862,0.646,0,-94.326,-61.134
CHEMBL4113086,-9.837,-0.289,-0.937,-2.173,-9.86,-3.979,-0.32,-1.461,-54.736,-11.992,0.436,0,-99.256,-66.728
CHEMBL3926943,-9.836,-0.24,-0.827,-2.087,-9.846,-3.903,-0.316,-1.538,-61.461,-8.827,0.358,-0.049,-109.713,-70.288
CHEMBL3586495,-9.835,-0.298,-0.956,-2.187,-9.836,-4.348,-0.244,-1.889,-57.766,-6.485,0.506,0,-101.326,-64.251
CHEMBL3586495,-9.835,-0.298,-0.956,-2.187,-9.836,-4.348,-0.244,-1.889,-57.766,-6.485,0.506,0,-101.326,-64.251
CHEMBL3622511,-9.834,-0.339,-1.042,-2.252,-9.834,-3.861,-0.456,-2.093,-40.331,-12.41,0.454,0,-74.284,-52.741
CHEMBL3622511,-9.834,-0.339,-1.042,-2.252,-9.834,-3.861,-0.456,-2.093,-40.331,-12.41,0.454,0,-74.284,-52.741
CHEMBL3933937,-9.834,-0.328,-1.019,-2.234,-9.834,-3.854,-0.216,-2.381,-57.164,-7.504,0.6,0,-103.413,-64.668
CHEMBL4108089,-9.834,-0.259,-0.87,-2.12,-9.834,-3.724,-0.466,-2.579,-46.995,-8.656,0.615,-0.032,-77.196,-55.651
CHEMBL3963633,-9.833,-0.328,-1.018,-2.234,-9.833,-4.09,-0.307,-2.23,-52.383,-7.955,0.606,0,-93.888,-60.339
CHEMBL3955427,-9.833,-0.266,-0.886,-2.133,-9.833,-4.632,-0.255,-1.311,-64.588,-6.067,0.544,-0.039,-109.041,-70.655
CHEMBL4107330,-9.832,-0.289,-0.937,-2.172,-9.921,-3.217,-0.068,-3.178,-59.218,-8.807,0.825,0,-103.084,-68.025
CHEMBL3931326,-9.832,-0.273,-0.902,-2.145,-9.836,-4.675,-0.236,-1.609,-62.212,-5.378,0.601,0,-105.728,-67.59
CHEMBL4107435,-9.832,-0.289,-0.937,-2.172,-9.845,-4.22,-0.32,-1.336,-49.635,-12.839,0.439,0,-104.491,-62.475
CHEMBL4114107,-9.831,-0.339,-1.042,-2.251,-9.831,-3.228,-0.545,-3.422,-49.726,-7.538,0.987,-0.006,-88.413,-57.264
CHEMBL3946225,-9.831,-0.234,-0.814,-2.075,-9.831,-3.353,-0.37,-1.982,-55.095,-9.4,0.303,-0.263,-103.169,-64.496
CHEMBL3890937,-9.827,-0.273,-0.901,-2.144,-9.878,-4.374,-0.274,-1.516,-60.594,-8.38,0.572,0,-109.509,-68.974
CHEMBL3960163,-9.827,-0.252,-0.854,-2.107,-9.827,-4.174,-0.308,-1.606,-60.749,-7.557,0.488,-0.056,-105.055,-68.306
CHEMBL4110746,-9.827,-0.307,-0.975,-2.2,-9.906,-3.403,-0.211,-2.639,-55.098,-11.088,0.83,-0.065,-102.348,-66.187
CHEMBL3634502,-9.825,-0.339,-1.041,-2.25,-9.825,-2.776,-0.213,-2.636,-49.689,-14.623,0.587,-0.11,-102.145,-64.312
CHEMBL3634502,-9.825,-0.339,-1.041,-2.25,-9.825,-2.776,-0.213,-2.636,-49.689,-14.623,0.587,-0.11,-102.145,-64.312
CHEMBL4106558,-9.825,-0.266,-0.885,-2.131,-10.175,-4.247,-0.304,-1.611,-53.832,-11.843,0.455,0,-95.42,-65.675
CHEMBL3950362,-9.825,-0.281,-0.918,-2.157,-9.825,-4.284,-0.289,-1.626,-60.04,-8.053,0.587,-0.004,-107.449,-68.092
CHEMBL3971525,-9.824,-0.327,-1.018,-2.232,-9.915,-4.122,-0.32,-2.232,-50.941,-7.523,0.434,0,-93.696,-58.464
CHEMBL3403456,-9.824,-0.307,-0.975,-2.2,-9.824,-3.986,-0.525,-1.4,-48.143,-13.975,0.59,0,-90.086,-62.118
CHEMBL4106513,-9.821,-0.307,-0.974,-2.199,-9.821,-3.163,-0.187,-3.273,-57.204,-6.975,0.718,-0.009,-98.777,-64.179
CHEMBL3902455,-9.82,-0.327,-1.017,-2.231,-9.828,-4.375,-0.542,-1.471,-48.081,-10.643,0.56,0,-87.352,-58.724
CHEMBL3972673,-9.82,-0.327,-1.017,-2.231,-9.828,-4.375,-0.542,-1.471,-48.081,-10.643,0.56,0,-87.352,-58.724
CHEMBL256504,-9.82,-0.446,-1.251,-2.4,-9.843,-3.026,-0.359,-2.931,-38.732,-14.202,0.633,-0.093,-92.588,-52.934
CHEMBL3926860,-9.819,-0.245,-0.84,-2.094,-9.819,-4.161,-0.315,-1.613,-61.155,-7.067,0.393,-0.006,-109.065,-68.223
CHEMBL4108199,-9.819,-0.378,-1.119,-2.306,-9.876,-3.433,-0.32,-2.416,-46.398,-13.014,0.599,-0.034,-93.499,-59.412
CHEMBL3947203,-9.819,-0.258,-0.869,-2.117,-11.673,-4.595,-0.293,-1.718,-65.2,-14.868,0.511,-0.087,-137.324,-80.068
CHEMBL3921623,-9.819,-0.273,-0.901,-2.142,-9.819,-3.84,-0.194,-2.241,-58.801,-7.277,0.487,0,-99.337,-66.078
CHEMBL3907661,-9.819,-0.317,-0.995,-2.214,-10.647,-3.701,-0.2,-3.02,-57.208,-9.814,0.606,0,-110.937,-67.022
CHEMBL3932579,-9.817,-0.289,-0.935,-2.169,-10.891,-3.39,-0.738,-2.434,-56.903,-13.719,0.654,-0.081,-120.424,-70.622
CHEMBL2022369,-9.817,-0.252,-0.854,-2.105,-9.822,-3.15,-0.423,-2.208,-45.641,-14.137,0.509,-0.146,-98.533,-59.778
CHEMBL4107445,-9.816,-0.265,-0.884,-2.129,-9.816,-3.677,0,-2.766,-66.765,-3.142,0.636,-0.199,-103.226,-69.907
CHEMBL4115463,-9.816,-0.273,-0.9,-2.142,-11.02,-3.698,-0.741,-2.235,-62.551,-12.509,0.767,-0.109,-116.577,-75.06
CHEMBL4109546,-9.813,-0.273,-0.9,-2.141,-9.813,-3.573,-0.342,-2.286,-65.112,-6.669,0.669,-0.025,-103.103,-71.781
CHEMBL255253,-9.812,-0.392,-1.148,-2.326,-9.88,-3.48,-0.433,-3.212,-35.236,-9.695,0.506,-0.045,-77.462,-44.931
CHEMBL4110006,-9.811,-0.297,-0.954,-2.182,-9.815,-3.915,-0.371,-1.397,-42.601,-16.961,0.541,0,-94.953,-59.562
CHEMBL3936996,-9.811,-0.273,-0.9,-2.14,-9.815,-4.41,-0.287,-1.614,-57.089,-7.77,0.515,0,-99.499,-64.858
CHEMBL3935887,-9.809,-0.252,-0.853,-2.103,-9.825,-4.398,-0.32,-1.541,-60.653,-7.056,0.525,0,-101.636,-67.709
CHEMBL3590471,-9.809,-0.35,-1.064,-2.264,-9.809,-1.881,-0.679,-3.18,-37.23,-18.237,0.658,-0.129,-94.904,-55.467
CHEMBL3936302,-9.807,-0.245,-0.839,-2.092,-9.807,-3.869,-0.286,-1.825,-59.415,-7.932,0.334,0,-104.955,-67.348
CHEMBL3918899,-9.807,-0.265,-0.883,-2.127,-9.807,-4.353,-0.255,-1.502,-62.716,-6.642,0.463,-0.028,-107.519,-69.359
CHEMBL3983974,-9.807,-0.363,-1.09,-2.283,-9.818,-4.042,-0.552,-2.391,-48.162,-7.165,0.649,0,-85.623,-55.327
CHEMBL3900908,-9.807,-0.316,-0.994,-2.212,-9.807,-4.471,-0.263,-2.083,-57.1,-4.699,0.57,0,-94.655,-61.799
CHEMBL4110810,-9.804,-0.306,-0.973,-2.195,-9.888,-3.408,-0.002,-3.395,-57.234,-6.296,0.723,0,-97.38,-63.531
CHEMBL4112525,-9.804,-0.272,-0.899,-2.139,-9.804,-3.639,0,-2.716,-61.94,-5.505,0.598,-0.124,-97.216,-67.445
CHEMBL4107847,-9.804,-0.28,-0.916,-2.152,-9.806,-4.385,-0.32,-1.588,-55.596,-7.613,0.424,-0.015,-101.214,-63.209
CHEMBL3898331,-9.802,-0.265,-0.883,-2.126,-10,-3.644,-0.216,-2.234,-58.218,-9.566,0.491,-0.052,-106.451,-67.784
CHEMBL4112464,-9.801,-0.306,-0.972,-2.195,-9.886,-3.457,-0.433,-2.9,-56.724,-6.88,0.833,-0.06,-97.239,-63.604
CHEMBL3353208,-9.801,-0.272,-0.899,-2.138,-9.806,-3.992,-0.246,-1.878,-60.182,-7.947,0.511,0,-107.351,-68.129
CHEMBL3353208,-9.801,-0.272,-0.899,-2.138,-9.806,-3.992,-0.246,-1.878,-60.182,-7.947,0.511,0,-107.351,-68.129
CHEMBL4106466,-9.8,-0.288,-0.934,-2.165,-9.805,-3.838,0,-1.439,-49.157,-16.074,0.378,-0.037,-104.823,-65.231
CHEMBL4452936,-9.799,-0.28,-0.916,-2.151,-9.812,-4.624,-0.321,-1.557,-49.704,-6.682,0.425,-0.247,-85.126,-56.386
CHEMBL3945811,-9.796,-0.245,-0.838,-2.089,-9.796,-3.956,-0.324,-1.586,-62.34,-8.004,0.393,-0.005,-110.878,-70.344
CHEMBL3951842,-9.796,-0.327,-1.015,-2.226,-9.803,-4.094,-0.519,-1.827,-51.408,-9.3,0.603,0,-94.841,-60.708
CHEMBL3923198,-9.795,-0.28,-0.915,-2.15,-9.911,-3.123,-0.237,-3.147,-60.003,-6.836,0.622,0,-104.145,-66.839
CHEMBL4061493,-9.793,-0.408,-1.177,-2.344,-10.06,-3.696,-0.793,-2.85,-38.313,-8.147,0.517,-0.1,-75.914,-46.46
CHEMBL3908895,-9.793,-0.326,-1.014,-2.225,-9.885,-3.8,-0.32,-2.267,-43.578,-11.686,0.434,0,-88.962,-55.264
CHEMBL3978471,-9.792,-0.306,-0.971,-2.193,-9.792,-4.341,-0.274,-1.971,-58.761,-4.954,0.494,-0.019,-98.938,-63.715
CHEMBL4113269,-9.792,-0.297,-0.952,-2.178,-9.883,-3.173,-0.476,-2.401,-50.177,-13.89,0.759,0,-96.035,-64.067
CHEMBL4113269,-9.792,-0.297,-0.952,-2.178,-9.883,-3.173,-0.476,-2.401,-50.177,-13.89,0.759,0,-96.035,-64.067
CHEMBL4113269,-9.792,-0.297,-0.952,-2.178,-9.883,-3.173,-0.476,-2.401,-50.177,-13.89,0.759,0,-96.035,-64.067
CHEMBL4112749,-9.791,-0.363,-1.088,-2.279,-9.798,-3.13,-0.482,-1.986,-33.533,-21.877,0.757,0,-83.385,-55.41
CHEMBL3909414,-9.79,-0.316,-0.992,-2.208,-9.791,-4.194,-0.32,-2.116,-49.228,-8.418,0.569,-0.006,-86.506,-57.645
CHEMBL4111587,-9.789,-0.316,-0.992,-2.208,-9.789,-3.585,-0.023,-3.487,-55.92,-5.243,0.888,0,-90.832,-61.163
CHEMBL3586509,-9.788,-0.297,-0.951,-2.177,-9.788,-3.868,-0.32,-2.155,-56.819,-7.391,0.504,0,-103.653,-64.211
CHEMBL3586509,-9.788,-0.297,-0.951,-2.177,-9.788,-3.868,-0.32,-2.155,-56.819,-7.391,0.504,0,-103.653,-64.211
CHEMBL3960163,-9.788,-0.251,-0.851,-2.099,-9.788,-3.824,-0.608,-1.671,-55.175,-9.141,0.488,-0.043,-94.997,-64.316
CHEMBL3968371,-9.786,-0.264,-0.881,-2.122,-9.786,-4.095,-0.32,-1.644,-63.398,-5.904,0.45,-0.122,-102.454,-69.302
CHEMBL210887,-9.786,-0.391,-1.145,-2.32,-9.786,-3.492,-0.524,-3.195,-44.18,-7.89,0.817,0,-77.584,-52.07
CHEMBL3936469,-9.785,-0.288,-0.932,-2.162,-9.786,-4.294,-0.32,-1.85,-54.367,-7.882,0.578,0,-100.3,-62.248
CHEMBL3925644,-9.783,-0.288,-0.932,-2.161,-9.894,-3.438,-0.164,-2.501,-58.269,-8.713,0.569,-0.139,-102.992,-66.982
CHEMBL3951794,-9.783,-0.306,-0.971,-2.191,-9.893,-3.449,-0.541,-2.321,-56.121,-10.818,0.846,0,-104.093,-66.939
CHEMBL3951794,-9.783,-0.306,-0.971,-2.191,-9.893,-3.449,-0.541,-2.321,-56.121,-10.818,0.846,0,-104.093,-66.939
CHEMBL4110934,-9.782,-0.279,-0.914,-2.147,-9.788,-4.15,-0.32,-1.547,-49.702,-9.661,0.383,-0.219,-94.084,-59.363
CHEMBL3945877,-9.779,-0.315,-0.991,-2.206,-9.78,-4.199,-0.213,-2.351,-58.858,-4.411,0.587,0,-99.053,-63.268
CHEMBL4114255,-9.778,-0.244,-0.836,-2.085,-9.892,-4.048,-0.32,-1.797,-56.803,-7.371,0.255,-0.035,-98.557,-64.173
CHEMBL4111230,-9.778,-0.272,-0.897,-2.133,-9.778,-3.684,-0.326,-2.215,-64.834,-7.154,0.761,0,-107.351,-71.987
CHEMBL3601084,-9.777,-0.326,-1.013,-2.222,-9.795,-3.851,-0.445,-1.515,-43.876,-14.957,0.452,0,-95.371,-58.833
CHEMBL3897519,-9.777,-0.257,-0.865,-2.108,-9.782,-4.154,-0.297,-1.806,-57.727,-7.281,0.455,0,-101.981,-65.009
CHEMBL4107849,-9.777,-0.257,-0.865,-2.108,-10.014,-4.213,-0.32,-1.782,-59.365,-6.958,0.366,-0.053,-88.732,-66.323
CHEMBL3893657,-9.776,-0.306,-0.97,-2.189,-9.776,-4.246,-0.3,-2.074,-54.328,-6.433,0.539,-0.013,-92.677,-60.761
CHEMBL3971842,-9.774,-0.251,-0.85,-2.096,-9.774,-4.403,-0.096,-1.459,-65.994,-6.495,0.49,-0.032,-108.483,-72.489
CHEMBL4112526,-9.77,-0.315,-0.99,-2.203,-9.867,-3.433,-0.253,-1.651,-46.957,-17.618,0.508,-0.048,-92.902,-64.575
CHEMBL3981799,-9.769,-0.279,-0.913,-2.145,-9.81,-4.388,-0.294,-1.769,-58.28,-6.668,0.649,-0.094,-103.723,-64.948
CHEMBL4112912,-9.769,-0.279,-0.913,-2.145,-9.769,-3.409,-0.701,-2.162,-54.342,-10.924,0.859,0,-100.353,-65.266
CHEMBL3957749,-9.769,-0.271,-0.896,-2.131,-9.769,-4.386,-0.32,-1.835,-61.087,-5.179,0.603,0,-97.774,-66.265
CHEMBL4111164,-9.769,-0.315,-0.99,-2.203,-10.63,-4.159,-0.32,-2.362,-49.167,-11.874,0.452,0,-99.508,-61.041
