Molecule ChEMBL ID,Smiles
CHEMBL4647567,CC(C)(O)CCNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC1CC1
CHEMBL4648202,CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1C(=O)NCC(F)(F)C(C)(C)O
CHEMBL4649875,CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1C(=O)NCCC(C)(C)O
CHEMBL380009,O=C(Nc1nc2cc[nH]cc-2n1)c1cccc([N+](=O)[O-])c1
CHEMBL3913349,O=C(Nc1cc(Cl)ccc1N1CCCC(CO)C1)c1cnn2nccnc12
CHEMBL3984346,CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1-c1nc(C(=O)NCC2CCCO2)cs1
CHEMBL3893606,CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)N[C@H]1CC[C@](F)(c2ccnn2C)CC1
CHEMBL4294631,CC(C)c1ccn2ncnc(N[C@H]3CC[C@H](N(C)C)CC3)c12
CHEMBL4282348,CC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnn4ccc([C@H]5CC[C@H](C(N)=O)CC5)c34)CC2)CC1
CHEMBL4556866,COC(=O)N1CCN([C@H]2CC[C@H](Nc3nc(Nc4cnn(C)c4)nc4ccc(C#N)nc34)CC2)CC1
CHEMBL4113092,CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)NC(C)C
CHEMBL4115019,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(Cl)cnc32)cc1Nc1cnn(CC(F)(F)F)c1
CHEMBL3950656,NCC1CCN(c2cc3ncccc3cc2NC(=O)c2cnn3cccnc23)CC1
CHEMBL4515682,O=C(Nc1cc2oc(N3CCOCC3)nc2cc1N1CCC(CO)CC1)c1cnn2cccnc12
CHEMBL4474636,O=C(Nc1cc2sc(N3CCOCC3)nc2cc1N1CCC(CO)CC1)c1cnn2cccnc12
CHEMBL3590476,COCc1nn(C)cc1NC(=O)c1cnn2ccc(N[C@@H]3CCCC[C@@H]3N)nc12
CHEMBL4582624,COC(=O)N1CCN([C@H]2CC[C@H](Nc3nc(Nc4cnn(C)c4)nc4ccc(CC#N)nc34)CC2)CC1
CHEMBL4438228,COC(=O)N1CCN([C@H]2CC[C@H](Nc3nc(Nc4cnn(C)c4)nc4ccc(C(C)(C)C#N)nc34)CC2)CC1
CHEMBL4548760,COC(=O)N1CCN([C@H]2CC[C@H](Nc3nc(Nc4cnn(C)c4)nc4ccc(C(C)C#N)nc34)CC2)CC1
CHEMBL3601192,Cc1cc(Nc2ncc(-c3ccc4ccccc4n3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)cc(C)n1
CHEMBL3634378,Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCC[C@@H]4N)nn23)c(C(F)(F)F)n1
CHEMBL4109711,O=c1[nH]c(N2CCC(c3ccccn3)CC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1
CHEMBL4109175,CS(=O)(=O)N1CCN(c2nc(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1
CHEMBL3634506,Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCNC4)nc23)c(C(F)F)n1
CHEMBL3634510,Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCCNC4)nc23)c(C(F)F)n1
CHEMBL3634511,Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCCNC4)nn23)c(C(F)F)n1
CHEMBL3393607,CN(C)C/C=C/C(=O)Nc1cccc(C(=O)Nc2ccc(Nc3nccc(-c4cccnc4)n3)cc2)c1
CHEMBL4569547,CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCNCC3)cc2O1
CHEMBL5083561,COc1cc(N2CCC(OCC(=O)N[C@H](C(=O)N3C[C@@H](O)C[C@H]3C(=O)N[C@@H](C)c3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)ccc1NC(=O)c1cccc(-c2ccn[nH]2)n1
CHEMBL3353211,Cn1cc(-c2cccc(-c3ncc(-c4cnn([C@@H]5CCCN(S(C)(=O)=O)C5)c4)cn3)c2)cn1
CHEMBL4782804,C=CC(=O)Nc1cccc(C(=O)Nc2ccc(NC(=O)c3cccc(-c4ccn[nH]4)n3)cc2)c1
CHEMBL3634378,Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCC[C@@H]4N)nn23)c(C(F)(F)F)n1
CHEMBL4294035,CN(C)[C@H]1CC[C@H](Nc2ncnc3cscc23)CC1
CHEMBL4294035,CN(C)[C@H]1CC[C@H](Nc2ncnc3cscc23)CC1
CHEMBL1739550,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1
CHEMBL4785986,Cn1cc(NC(=O)c2cnc3ccc(N[C@@H]4CCCNC4)nn23)c(C(N)=O)n1
CHEMBL5085200,CN1CCN(c2cc(F)cc(Nc3ncc(-c4cccc(F)c4)c(N[C@H]4[C@@H](C(N)=O)[C@@H]5C=C[C@H]4C5)n3)c2)CC1
CHEMBL3981674,O=C1Cc2cc(N3CCC(CO)CC3)c(NC(=O)c3cnn4cccnc34)cc2N1
CHEMBL3958291,Cc1ccc(-n2nc(C3CN(Cc4ccncc4)C3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL4294023,CC(C)c1ccn2ncnc(N[C@H]3CC[C@H](N4CCOCC4)CC3)c12
CHEMBL3969158,Cc1ccc(-n2nc(C3CCN([S+]([O-])Cc4ccncc4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3955114,Cc1ccc(-n2nc(C3CCN(CC4CC4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3890971,NC(=O)c1cnc2c(C(=O)Nc3cc(Cl)ccc3O[C@H]3CC[C@@H](O)CC3)cnn2c1
CHEMBL3601071,Cc1cc(Nc2ncc(-c3nc4cnccc4s3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)ccn1
CHEMBL5073141,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cccc(-c4cnco4)c3)ncc2-c2cccc(F)c2)[C@H]2C=C[C@@H]1C2
CHEMBL4747690,CC(C)c1ccn2ncnc(N[C@H]3CC[C@@H](N4CCN(C(=O)CCC(=O)NCCCCCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)c12
CHEMBL3590486,Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4O)nc23)c(C(F)F)n1
CHEMBL3590489,Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC(F)(F)[C@@H]4N)nc23)c(C(F)(F)F)n1
CHEMBL4109670,CC(F)CCNc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL3946151,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC1CCN(c2ncccn2)CC1
CHEMBL3971885,CN(C)c1ccc(Cl)cc1NC(=O)c1cnn2cccnc12
CHEMBL3985685,CNC(=O)c1ccc(-c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C)cc3)n2)cc1
CHEMBL3947045,Cc1ncoc1COc1ccc(Cl)cc1NC(=O)c1csc2cncnc12
CHEMBL4107384,CC(C)[C@@H](CO)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4108811,CC(C)Nc1cc(-n2ncc3cncnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL5075213,COc1cc(N2CCN(CCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)ccc1NC(=O)c1cccc(-c2cc[nH]n2)n1
CHEMBL4110610,CC(C)(F)CCNc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL3917215,COc1ccc([S+]([O-])N2CCC(c3cc(NC(=O)c4cnn5cccnc45)n(-c4ccc(C)cc4)n3)CC2)c(OC)c1
CHEMBL3936975,COc1ncc(CN2CC(c3cc(NC(=O)c4cnn5cccnc45)n(-c4ccc(C)cc4)n3)C2)cn1
CHEMBL4111135,O=c1[nH]c(NC2CCC2)nc(N[C@@H]2CC[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1
CHEMBL4108994,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NCC(F)(F)F
CHEMBL3634383,Cn1cc(NC(=O)c2csc3ncc(N[C@@H]4CCCC[C@@H]4N)nc23)c(C(F)F)n1
CHEMBL5075301,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cccc(C(=O)N4CCCC4)c3)ncc2-c2ccoc2)[C@H]2C=C[C@@H]1C2
CHEMBL5085979,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cccc(C(=O)N4CCCC4)c3)ncc2-c2ccccc2)[C@H]2C=C[C@@H]1C2
CHEMBL5079990,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cccc(C(=O)N4CCCC4)c3)ncc2-c2ccsc2)[C@H]2C=C[C@@H]1C2
CHEMBL4109283,O=c1[nH]c(N2CCN(c3ccccc3Cl)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1
CHEMBL4114946,Cc1cnc(C)c(N2CCN(c3nc(N[C@@H]4CCCNC4)c(-c4nc5ccccc5s4)c(=O)[nH]3)CC2)n1
CHEMBL4110735,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NC1CCC(N)C1
CHEMBL4110735,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NC1CCC(N)C1
CHEMBL3622530,C[C@@H]1CC[C@@H](Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2nc3ccccc3s2)CN1
CHEMBL4113859,CC(C)CCC(=O)NCc1cnc2c(ccn2-c2cc(NC(C)C)c(C(=O)NC[C@@H](F)C(C)(C)O)cn2)c1
CHEMBL3980604,CC(C)CCNC(=O)c1cnc(-n2ncc3cc(C#N)c(N)nc32)cc1NC1COC1
CHEMBL4763746,CC(C)c1ccn2ncnc(N[C@H]3CC[C@@H](N4CCN(C(=O)CCC(=O)N5CCC(CCN6CCN(c7ccc8c(c7)C(=O)N(C7CCC(=O)N(C)C7=O)C8=O)CC6)CC5)CC4)CC3)c12
CHEMBL3590471,Cn1cc(NC(=O)c2cnn3ccc(NC4CCCC4N)nc23)c(C(N)=O)n1
CHEMBL3403437,Nc1ncc(-c2nc3ccccc3o2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1
CHEMBL3353194,CC(C)Nc1cc(Nc2ncc(C#N)cn2)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4788568,CC(=O)N1CCN([C@H]2CC[C@@H](Nc3ncnc4[nH]cc(C(C)C)c34)CC2)CC1
CHEMBL4753038,CC(C)c1ccn2ncnc(N[C@H]3CC[C@@H](N4CCN(C(=O)CCOCCOCCOCCOCCOCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)c12
CHEMBL3894869,Cc1ccc(-n2nc(C3CCC(=NO)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3935941,N#Cc1ccc(-n2nc(C3CCNCC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3942404,O=C(Nc1cc(C2CCNCC2)nn1-c1ccc(OC(F)(F)F)cc1)c1cnn2cccnc12
CHEMBL3951041,COc1ccc(-n2nc(C3CCN(S(=O)(=O)C4CC4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3979995,Cc1ccc(-n2nc(C3CCN(S(=O)(=O)C4CCCC4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3586494,Cc1ccc(-n2nc(C3CCN(C)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL4647567,CC(C)(O)CCNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC1CC1
CHEMBL4648202,CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1C(=O)NCC(F)(F)C(C)(C)O
CHEMBL4644871,CCCNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC(C)C
CHEMBL4643371,Cc1nc2ccc(Nc3cc(NC(C)C)c(C(=O)NC[C@@H](F)C(C)(C)O)cn3)cc2s1
CHEMBL3590437,Cn1cc(NC(=O)c2cnn3ccc(OCCN)nc23)c(C(N)=O)n1
CHEMBL2385543,O=C1c2oc(-c3ccc(Cl)cc3)cc2Cc2cc(N3CCNCC3)ccc2N1Cc1ccccc1-c1cccnc1
CHEMBL3586502,CS(=O)(=O)N1CCC(c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C4CC4)cc3)n2)CC1
CHEMBL4649636,CC(C)Nc1cc(Nc2ccc3nonc3c2)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4290222,CC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnn4ccc(C5CCOCC5)c34)CC2)CC1
CHEMBL4107116,CCCNc1cc(-n2ncc3cc(C#N)c(N)nc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL3929267,CC(C)(O)[C@H]1C[C@@H](Nc2nc(NC3CCC3)[nH]c(=O)c2-c2nc3ccccc3s2)[C@H](O)[C@@H]1O
CHEMBL3634615,Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCC[C@@H]4N)nn23)c(C#N)n1
CHEMBL4109711,O=c1[nH]c(N2CCC(c3ccccn3)CC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1
CHEMBL3933431,CS(=O)(=O)N1CCC(c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C=O)cn3)n2)CC1
CHEMBL3622525,O=c1[nH]c(N2CCOCC2)nc(N[C@H]2CNC[C@H](O)C2)c1-c1nc2ccccc2s1
CHEMBL3403451,OC[C@H]1C[C@@H](Nc2nc(NC3CCCCC3)ncc2-c2nc3ccccc3s2)[C@H](O)[C@@H]1O
CHEMBL3651966,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1
CHEMBL3314140,Clc1ccc(-c2ccc(-c3nccn3-c3ccc(N4CCNCC4)cc3)o2)cc1
CHEMBL4293607,CC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnn4ccc([C@H](C)CC(N)=O)c34)CC2)CC1
CHEMBL5087312,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cccc(C(=O)N4CCCC4)c3)ncc2-c2ccc(F)cc2)[C@H]2C=C[C@@H]1C2
CHEMBL3586499,Cc1cccc(-n2nc(C3CCN(S(C)(=O)=O)CC3)cc2NC(=O)c2cnn3cccnc23)c1
CHEMBL3634503,Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCNC4)nn23)c(C(F)(F)F)n1
CHEMBL4094760,c1nc(N[C@H]2CC[C@@H](N3CCOCC3)CC2)c2c(C3CCOCC3)c[nH]c2n1
CHEMBL3590477,Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(C#N)n1
CHEMBL3634504,Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCNC4)nn23)c(C(F)(F)F)n1
CHEMBL3634507,Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCNC4)nn23)c(C(F)F)n1
CHEMBL4794821,Cn1cc(NC(=O)c2cnc3ccc(N[C@@H]4CCNC4)nn23)c(C(F)F)n1
CHEMBL4784487,Cn1cc(NC(=O)c2cnn3ccc(N4CCC[C@@H](N)C4)nc23)c(C(F)F)n1
CHEMBL3590477,Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(C#N)n1
CHEMBL3634382,Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCC[C@@H]4N)nn23)c(C(F)F)n1
CHEMBL3634504,Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCNC4)nn23)c(C(F)(F)F)n1
CHEMBL3634507,Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCNC4)nn23)c(C(F)F)n1
CHEMBL259375,Cc1cccc(NC(=O)c2csc(-c3cccnc3)n2)c1
CHEMBL4110998,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)OP(=O)(O)O
CHEMBL4108464,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1Nc1cnn(CCCF)c1
CHEMBL3955569,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCCCN1CCOCC1
CHEMBL4115550,CC(C)C(O)CNc1cc(-n2ncc3cc(Cl)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL3974245,CN(C)CCNc1nc(N2CCOCC2)[nH]c(=O)c1-c1nc2ccccc2s1
CHEMBL3900478,CCC(CO)Nc1nc(N2CCOCC2)[nH]c(=O)c1-c1nc2ccccc2s1
CHEMBL3983974,CC(O)CNc1nc(N2CCOCC2)[nH]c(=O)c1-c1nc2ccccc2s1
CHEMBL4097418,CN(C)[C@H]1CC[C@H](Nc2ncnc3[nH]cc(C4CCCC4)c23)CC1
CHEMBL4747510,COc1cc(NC(=O)c2cccc(C(F)(F)F)n2)cc2cn(C3CCNCC3)nc12
CHEMBL4645407,CC(C)Nc1cc(Nc2ccc3nsnc3c2)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4778492,Cn1cc(NC(=O)c2cnc3ccc(N[C@@H]4CCCNC4)nn23)c(C#N)n1
CHEMBL4784830,Cc1nn(C)cc1NC(=O)c1cnc2ccc(N[C@@H]3CCCNC3)nn12
CHEMBL4780218,O=C(Nc1cn(C2CCOCC2)nc1C(F)(F)F)c1cnc2ccc(N[C@@H]3CCCNC3)nn12
CHEMBL4798725,Cn1cc(NC(=O)c2ncn3ccc(N4CCC[C@@H](N)C4)nc23)c(C(F)F)n1
CHEMBL3353185,CN(C)[C@H]1CC[C@H](Nc2ncnc3[nH]cc(F)c23)CC1
CHEMBL3586485,COc1ccc(-c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C)cc3)n2)cc1OC
CHEMBL4799763,Cc1nc2ccc(N[C@@H]3CCCNC3)nn2c1C(=O)Nc1cn(C)nc1C(F)F
CHEMBL3634513,Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCC[C@@H]4N)nn23)c(Cl)n1
CHEMBL3353184,CN(C)[C@H]1CC[C@H](Nc2ncnc3[nH]cc(C#N)c23)CC1
CHEMBL3353220,COc1cc2ncccc2cc1NC(=O)c1csc2cnc(N(C)CCN)nc12
CHEMBL5082351,CC(C)Nc1c(C(=O)NC[C@@H](F)C(C)(C)O)cnc2c1[nH]c1cc(C#N)ccc12
CHEMBL3798011,C[C@H](c1ccccc1)N1c2cc(-n3c(=O)[nH]c4ncccc43)ccc2C(=O)NC1(C)C
CHEMBL3906601,Cc1ccc(-n2nc(C3CCN(Cc4cn[nH]c4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3905346,Cc1ccc(-n2nc(C3CCN(C4CN(C(=O)NC(C)C)C4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3975182,Cc1ccc(-n2nc(C3CCN([S+]([O-])C(C)C)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3892724,O=c1[nH]c(N2CCOCC2)nc(NC(CO)CO)c1-c1nc2ccccc2s1
CHEMBL3601083,Cc1cc(Nc2ncc(-c3cscn3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)cc(C)n1
CHEMBL3601185,Cc1cc(Nc2ncc(-c3nc(-c4ccccc4)cs3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)cc(C)n1
CHEMBL4750066,CCOc1cc2nc(CCC(C)(C)C(=O)OC)n(C)c2cc1NC(=O)c1cccc(C(F)(F)F)n1
CHEMBL4568087,Cn1cc(-c2cnc3c(-c4csc(C(=O)N[C@@H]5CCCC[C@@H]5N)c4)cnn3c2)cn1
CHEMBL3950439,Cc1ccc(-c2cc(NC(=O)c3cnn4cc(C5CC5)cnc34)n(-c3ccc(C)cn3)n2)cc1
CHEMBL3935363,COc1cc(C(=O)Nc2ccccc2)ccc1NC(=O)c1cnn2cccnc12
CHEMBL3954918,COc1ccc(Cl)cc1NC(=O)c1csc2cccnc12
CHEMBL3924130,COc1cc2ncccc2cc1NC(=O)c1csc2cnc(N(C)CCO)nc12
CHEMBL3905205,Cc1ccc(-n2nc(C3CCN(C4CN(C(=O)OC(C)(C)C)C4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL4463887,Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)c(C(=O)N2CCC(O)C2)n1
CHEMBL4466563,CN(C)CCCNC(=O)c1nn(C)cc1NC(=O)c1cccc(-c2ccnc(NCC3CC3)c2)n1
CHEMBL4467839,Cn1cc(NC(=O)c2cncc(-c3ccnc(NCC4CC4)c3)c2)c(C(N)=O)n1
CHEMBL3912499,Cc1ccc(-n2nc(C3CCC(C(F)(F)F)CC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL3972673,O=C(Nc1cc2cccnc2cc1O[C@H]1CC[C@H](O)CC1)c1csc2cncnc12
CHEMBL4434908,Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)c(C(=O)N2CC(CN)C2)n1
CHEMBL4109402,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC1CCC(F)CC1
CHEMBL4780605,Cn1cc(NC(=O)c2cnc3ccc(N4CCNCC4)nn23)c(C(F)F)n1
CHEMBL5084495,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3ccc(N4CCOCC4)nc3)ncc2-c2cccc(F)c2)[C@H]2C=C[C@@H]1C2
CHEMBL4108104,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NC1CCCC(F)(F)C1O
CHEMBL5074470,CC(C)Nc1c(C(=O)NCCC2CCNC2)cnc2c1[nH]c1cc(C#N)ccc12
CHEMBL5088802,CC(C)Nc1c(-c2cn(C3CCNCC3)nn2)cnc2c1[nH]c1cc(C#N)ccc12
CHEMBL4788995,Cn1cc(NC(=O)c2cnc3ccc(N4CCC(N)CC4)nn23)c(C(F)F)n1
CHEMBL3634513,Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCC[C@@H]4N)nn23)c(Cl)n1
CHEMBL3932684,O=c1[nH]c(N2CCCCC2)nc(NC2CCCNC2)c1-c1ccc2ccccc2n1
CHEMBL3933351,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@H](F)C(C)(C)O
CHEMBL3977923,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC1CCN(C(=O)C(C)C)CC1
CHEMBL3914855,CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NC1CCC(C(C)(O)C2CC2)CC1
CHEMBL4107855,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1Nc1cnn(C2CCOCC2)c1
CHEMBL4110687,CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)N[C@@H]1CC=C(c2ccncc2)CC1
CHEMBL4109707,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC1CCC(N)C1
CHEMBL3894635,CNC(=O)[C@H]1CC[C@H](NC(=O)c2cnc(-n3ncc4cc(C#N)cnc43)cc2NC2CC2)CC1
CHEMBL4114915,CC(C)(C)CNc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4110124,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC12CC3CC(CC(O)(C3)C1)C2
CHEMBL4108854,CC(C)Nc1cc(-n2ccc3cnc(N4CC[C@@H](O)C4)nc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4106804,CC(C)(C)Nc1cc(-n2ncc3cc(C#N)c(N)nc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4110216,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1Nc1cccc(CO)c1
CHEMBL3938824,CNC(=O)[C@H]1CC[C@H](NC(=O)c2cnc(-n3ccc4cc(C#N)cnc43)cc2N[C@@H](C)CO)CC1
CHEMBL4091434,CC[C@@H]1CC(=O)N[C@@H]1COc1nccc2cc(C(N)=O)c(OC)cc12
CHEMBL4093120,COc1cc2c(OC[C@H]3NC(=O)[C@@H](F)[C@H]3C)nccc2cc1C(N)=O
CHEMBL3954925,COC1CCC(NC(=O)c2cnc(-n3ncc4cc(C#N)cnc43)cc2NC(C)C)CC1
CHEMBL3981034,C[C@@H](CF)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4113092,CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)NC(C)C
CHEMBL3974589,CC(=O)N1CC(N2CCC(c3cc(NC(=O)c4cnn5cccnc45)n(-c4ccc(C)cc4)n3)CC2)C1
CHEMBL3973807,CS(=O)(=O)[C@H]1CC[C@H](NC(=O)c2cnc(-n3ccc4cc(C#N)cnc43)cc2NC2CCOCC2)CC1
CHEMBL3975254,CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NCC(F)C1(O)COC1
CHEMBL4108575,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NC1CCC1
CHEMBL3947755,CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NC[C@H](F)C(C)(C)O
CHEMBL4112418,CC(C)(F)CCNc1cc(-n2ncc3cc(C#N)c(N)nc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4107696,CC(C)(O)CNc1cc(-n2ccc3cc(Cl)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4115545,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NCc1cocn1
CHEMBL4581832,COC(=O)N1CCN([C@H]2CC[C@H](Nc3nc(Nc4cnn(C)c4)nc4ccc(C5(C#N)CC5)nc34)CC2)CC1
CHEMBL3897707,CO[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)ccc32)cc1NC(C)C
CHEMBL3973967,CO[C@H]1CC[C@H](NC(=O)c2cnc(-n3ncc4cc(C#N)cnc43)cc2NC2COC2)CC1
CHEMBL4290202,CNC(=O)C[C@@H](C)c1ccn2ncnc(N[C@H]3CC[C@H](N4CCN(C(=O)OC)CC4)CC3)c12
CHEMBL3586506,CS(=O)(=O)N1CCC(c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C4CC4)cn3)n2)CC1
